target_id	inchikey	dose	source_condition_index	n_conditions_tested	n_unique_doses_tested	spearman_rho	null_exceedances	n_perm	emp_p	null_mean	null_sd	p_tail_gumbel	allowlist_row	q_bh	q_by	q_tail_bh	q_tail_by	q	fdr_method	fdr_family_size	allowlist_sha256	smiles
OR10G2	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.048886787	12	100000	0.00012999870001299986	2.6274365688260417e-05	0.013282754066549956	0.005003724012892619	25	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR10G4	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049480084	10	100000	0.00010999890001099989	2.5219049120273665e-05	0.01328374069085179	0.004726981504647898	7	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR10G7	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049401127	11	100000	0.00011999880001199988	2.6323926831579527e-05	0.013284415457871871	0.004764726260158336	10	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR10G9	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049518164	10	100000	0.00010999890001099989	2.4095173753039275e-05	0.013285793871153664	0.0047126359144662455	8	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR12D2	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.048654344	16	100000	0.00016999830001699983	1.6388216962338333e-05	0.013271149567257938	0.00509124034211772	26	0.00016999830001699983	0.0007273450431687522	0.005174761273808337	0.022140438826210192	0.00016999830001699983	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR14I1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.04950829	11	100000	0.00011999880001199988	2.3140320726414992e-05	0.013279022211400981	0.004705237333828993	9	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR1E1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.0499614	11	100000	0.00011999880001199988	2.3887214983819406e-05	0.013279387465431133	0.004505135205663757	2	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR1E2	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.050020102	9	100000	9.99990000099999e-05	2.7985403235591697e-05	0.01328061382808424	0.004483485576546431	1	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR1E3	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049794823	10	100000	0.00010999890001099989	2.1302357483933355e-05	0.013275547782825201	0.004570548897705473	3	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR2T7	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.04851791	12	100000	0.00012999870001299986	2.1148339341484147e-05	0.013278709366197744	0.005174761273808337	36	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR2W3	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.04868453	11	100000	0.00011999880001199988	2.3718500311408448e-05	0.013282106727345186	0.00509973153704657	28	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR2W6P	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.0485498	12	100000	0.00012999870001299986	2.3001874225182916e-05	0.013285779539485842	0.005172660638036675	39	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR2Z1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049826708	10	100000	0.00010999890001099989	2.858291020335855e-05	0.013276571390302007	0.0045614100824986625	4	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR4D2	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.04905453	11	100000	0.00011999880001199988	1.9270136675548883e-05	0.013278979165819027	0.00491360856322276	16	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR4D6	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.048823867	12	100000	0.00012999870001299986	1.656507503714721e-05	0.013280615912407019	0.005025628951704886	38	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR4D9	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.04877171	14	100000	0.00014999850001499985	1.919393834228998e-05	0.013281002725503685	0.0050529132252121745	33	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR4F6	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049238216	11	100000	0.00011999880001199988	2.062849941080813e-05	0.013281230083231715	0.004831925831817574	29	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR4K1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049037647	13	100000	0.00013999860001399987	2.0417231372090755e-05	0.013276042685880089	0.004917012709510171	40	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR4S1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.0489715	13	100000	0.00013999860001399987	2.039467447914241e-05	0.013277379246756938	0.004950795256004947	30	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR5M11	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049282722	11	100000	0.00011999880001199988	2.70023662478431e-05	0.013283845627263997	0.004818708399614624	15	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR5T1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.04925488	11	100000	0.00011999880001199988	2.130869100683398e-05	0.013280055620969686	0.004822468473854702	21	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR6T1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049156573	11	100000	0.00011999880001199988	2.2391400564611316e-05	0.013278988230603047	0.004867015313454015	17	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR6V1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.048780877	11	100000	0.00011999880001199988	2.2508629038804032e-05	0.013281251459239028	0.0050505093229403775	22	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR8U1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.04914482	11	100000	0.00011999880001199988	2.535368056462474e-05	0.013279888928644783	0.004875485544931668	19	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR8U9	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.04932833	12	100000	0.00012999870001299986	2.543154396648944e-05	0.013280831811055969	0.004791694443560646	12	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR9H1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.04875193	12	100000	0.00012999870001299986	2.7364844262968405e-05	0.013279581527407287	0.005063990506915084	27	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
RYR2	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049314663	15	100000	0.00015999840001599985	2.9590452672119342e-05	0.013275078559637167	0.0047900639964817415	20	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
RYR3	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.04964401	14	100000	0.00014999850001499985	2.9680469538544117e-05	0.013275023749269801	0.004640344751273617	11	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
STING1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049771234	11	100000	0.00011999880001199988	2.852243535267192e-05	0.013267859736073763	0.004571423585457035	6	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
SUCNR1	DUCXQFAHDINGEV-UHFFFAOYSA-N	211	1093	1	1	0.050473295	10	100000	0.00010999890001099989	2.136445876632294e-05	0.013253837106486498	0.004247243561005254	18	0.0001684193684378946	0.0007205895164520146	0.005174761273808337	0.022140438826210192	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	C1=CC=C2C(=C1)C=C(O2)C(=O)NC3=CC=CC=N3
